,GQQ,LDA,serie
18,0.09853964842994467,0.25802168157049504,[0.81820473 1.02968405 1.2958239  ... 0.81820473 1.2958239  1.02968405]
19,0.15902026392606017,0.45384009240900725,[0.72574356 0.99608303 1.36712395 ... 0.20451906 0.28070241 0.38526405]
20,0.16238625076592106,0.5021963179118294,[1.88829031 2.60284017 3.58778358 ... 0.99382814 0.99382814 0.7209955 ]
21,0.2700328451615621,0.6784137952795005,[0.90860029 0.58277152 1.41660061 ... 0.90860029 0.90860029 1.41660061]
22,0.15100560057169654,0.3122909547202006,[1.00131924 1.36008952 0.73718693 ... 0.54272858 0.39956529 0.54272858]
23,0.2639005854872838,0.642643803361524,[0.59007441 0.91400732 0.38094641 ... 0.15877353 0.24593537 0.38094641]
24,0.09024298622524274,0.3028438993306487,[0.83233526 0.6707253  0.83233526 ... 1.03288482 1.03288482 0.83233526]
25,0.30647253900555504,0.7355129818074783,[0.33372369 0.20605519 0.33372369 ... 0.87537472 0.87537472 0.54049355]
26,0.23231758578740058,0.5556339302177843,[0.94092758 0.62864191 0.42000114 ... 2.10795786 4.72245309 3.15511206]
27,0.29592831270622755,0.6603151821803054,[1.41806202 2.2717552  0.88517455 ... 0.34490247 0.55253858 0.34490247]
28,0.06846318459657486,0.28361820879531646,[0.73251692 0.61519427 0.87221397 ... 0.51666246 0.61519427 0.73251692]
29,0.22338625026432746,0.5801539881877185,[3.08610667 2.08247447 1.40523332 ... 0.63986145 0.94823764 1.40523332]
30,0.17611811874363115,0.39884926591300324,[1.38024463 1.93543896 2.71395655 ... 0.50059422 0.50059422 0.35699524]
31,0.32471701076817994,0.7714525487129114,[0.19095534 0.11571765 0.19095534 ... 1.41599127 1.41599127 0.85808119]
32,0.32487736411157575,0.622709815446419,[0.51981308 0.31495166 0.85792735 ... 0.31495166 0.51981308 0.85792735]
33,0.223678682445127,0.5192912985291438,[0.94800055 0.63949175 1.40534266 ... 0.19629716 0.29099643 0.43138129]
34,0.18286925339919147,0.5106190766822731,[0.97945814 1.38477467 1.38477467 ... 2.76799672 2.76799672 1.95781811]
35,0.18384514924048923,0.5608800356023638,[1.3854008  0.97874753 1.96101173 ... 0.17224511 0.24381008 0.3451091 ]
36,0.23451168187325655,0.6369872233412389,[2.11411721 1.40903846 0.93911036 ... 0.27803405 0.41716148 0.62590788]
37,0.061387060134615035,0.43294417268374497,[0.88637069 0.75601023 1.03920948 ... 1.21840259 1.42849435 1.21840259]
38,0.3149536878582261,0.8000904481184876,[0.19890129 0.3249597  0.12174348 ... 0.3249597  0.8673878  0.53091061]
39,0.2242487602701171,0.616093510717614,[0.2902976  0.43062029 0.43062029 ... 0.43062029 0.63877152 0.43062029]
40,0.38272893653366025,0.8135556779858224,[0.45740709 0.80045456 0.80045456 ... 2.45134404 0.80045456 1.40078175]
41,0.16500227180650573,0.4051745457841879,[0.71732801 0.99205382 0.518681   ... 0.99205382 0.518681   0.71732801]
42,0.2030097984521907,0.4323788468012387,[2.02173732 1.39631059 0.96436032 ... 0.96436032 0.45999588 0.66603436]
43,0.05576989919608866,0.2238375834936716,[1.39075739 1.20215618 1.39075739 ... 1.20215618 1.20215618 1.03913126]
44,0.1232182874739568,0.2511149574025603,[0.5955791  0.77858081 1.01781288 ... 0.5955791  0.77858081 0.5955791 ]
45,0.25946951750908775,0.6911829066584114,[0.91787932 0.59538734 1.41504931 ... 0.38620119 0.38620119 0.59538734]
46,0.07242124956312612,0.3447555681164493,[1.2459062  1.03788609 1.49561909 ... 1.79538113 1.49561909 1.2459062 ]
47,0.10449381671691538,0.24295087754948583,[1.30510039 1.02711565 0.80834131 ... 0.80834131 0.63616563 0.80834131]
48,0.05249613543346077,0.20095758132897737,[0.78919228 0.90542602 0.90542602 ... 0.90542602 1.03877889 0.90542602]
49,0.06333310986389551,0.19669952022937756,[0.88240075 0.7493289  0.63632517 ... 1.44094041 1.2236371  1.44094041]
50,0.4102590584015189,0.7522456747279243,[2.4984146  4.49515825 1.38862197 ... 0.77179783 0.77179783 0.4289662 ]
51,0.19770572554470722,0.49720547561961925,[0.96842171 1.39354725 0.67298802 ... 0.67298802 1.39354725 0.96842171]
52,0.22845294717926945,0.6668340839859296,[0.63347868 0.94410803 0.63347868 ... 0.63347868 0.63347868 0.42505224]
53,0.3038341763489196,0.808165902854778,[1.41787107 0.87784049 2.2901181  ... 0.20833018 0.33649091 0.54349364]
54,0.22739002686896714,0.6088718728804293,[0.28648073 0.4264527  0.63481375 ... 0.12928392 0.12928392 0.08684985]
55,0.04627987770873765,0.23413835125819207,[0.72353435 0.81584517 0.81584517 ... 0.72353435 0.91993331 0.81584517]
56,0.24309730876462643,0.6724916961670347,[0.93192099 1.41149016 0.61529068 ... 0.93192099 0.61529068 0.93192099]
57,0.28931168512600014,0.46211617922928777,[0.56017346 0.35208395 0.35208395 ... 0.89124852 1.41799637 2.25606399]
58,0.04975521032271901,0.3050524720229127,[0.70290708 0.61720104 0.61720104 ... 0.91167587 0.80051447 0.91167587]
59,0.06540630326258656,0.19709925108490772,[2.40685692 2.03459158 2.03459158 ... 0.74240187 0.53050929 0.62757556]
60,0.054583050208393935,0.28858693237514904,[1.03903251 1.19847814 0.90079954 ... 0.78095709 1.03903251 0.90079954]
61,0.3409948744804485,0.6771249799577796,[0.10630627 0.17835553 0.17835553 ... 0.84230575 1.41318003 2.3709654 ]
62,0.3734670246696473,0.8498966204938159,[0.26944809 0.46714994 0.80991135 ... 1.40416673 2.43444447 1.40416673]
63,0.04795303188723077,0.19015709724266266,[1.03782003 1.17596058 0.91590691 ... 1.03782003 1.17596058 1.03782003]
64,0.14243520557074096,0.4200853129559406,[0.23051786 0.30955902 0.30955902 ... 0.55824039 0.41570224 0.55824039]
65,0.04712825767945383,0.24202255812513815,[0.8119902  0.71831685 0.91787919 ... 1.1728838  1.03757681 1.1728838 ]
66,0.32251837721054444,0.8049445423852476,[0.11704874 0.19271846 0.31730717 ... 0.19271846 0.31730717 0.52244004]
67,0.1578420523622448,0.3902143246949148,[0.99686469 0.72741347 0.53079456 ... 0.53079456 0.72741347 0.99686469]
68,0.1287189746722751,0.32542891906268506,[0.44359425 0.58449491 0.77015043 ... 1.33710407 1.33710407 1.01477646]
69,0.3322316572762749,0.7941661073661613,[2.3526986  1.4148377  0.85083815 ... 0.30770008 0.85083815 0.51166685]
70,0.21623973856007606,0.605428366690023,[0.64894687 0.95398278 0.44144617 ... 0.64894687 1.40240008 0.95398278]
71,0.04316369456359437,0.275192104204832,[0.92772656 1.03604233 1.03604233 ... 0.92772656 0.92772656 0.83073495]
72,0.08323022276613357,0.2929469137542432,[1.03519457 1.26867487 1.26867487 ... 0.56238913 0.84468276 0.68923175]
73,0.19618194441566206,0.5663910811345534,[1.39271803 2.00052438 1.39271803 ... 2.87358798 2.00052438 1.39271803]
74,0.41701708865843856,0.8426083676759027,[0.07100466 0.12862621 0.23300867 ... 1.38515988 1.38515988 0.7646405 ]
75,0.20025779679951627,0.5440360150078994,[1.39490052 2.01324162 2.90568522 ... 0.32146417 0.46396502 0.32146417]
76,0.08252776732032474,0.42502250839455946,[0.69114944 0.56468093 0.84594241 ... 0.37693412 0.46135399 0.56468093]
77,0.2376269352055398,0.6469866098635172,[0.93651606 1.4099759  0.93651606 ... 0.93651606 0.93651606 1.4099759 ]
78,0.06234998480679266,0.22747974586819963,[0.8843985  0.7526817  0.64058197 ... 0.7526817  0.64058197 0.7526817 ]
79,0.04738448500693271,0.18718306964683318,[1.50220364 1.32791473 1.17384719 ... 0.91726393 0.91726393 1.0376549 ]
80,0.16874761277500439,0.4795136406687185,[0.51249264 0.36883121 0.71211084 ... 0.51249264 0.71211084 0.51249264]
81,0.12208130072429069,0.3577458653412074,[1.0184247  0.78033965 0.59791358 ... 0.59791358 1.0184247  0.78033965]
82,0.2797327736574272,0.6458739713993029,[0.3627184  0.230276   0.3627184  ... 1.41753023 0.57133457 0.89993557]
83,0.32748173386555646,0.5746014412205603,[0.85542439 1.41559582 2.3425934  ... 1.41559582 0.51692077 0.85542439]
84,0.39359442649849163,0.8196147706417232,[0.25213717 0.14251166 0.14251166 ... 0.14251166 0.25213717 0.14251166]
85,0.2978140116534961,0.6978274404270353,[0.88343274 1.41804293 1.41804293 ... 0.88343274 0.88343274 1.41804293]
86,0.27680687374852075,0.7296711416546742,[3.49485265 2.22558997 2.22558997 ... 0.57476989 0.23309158 0.36602462]
87,0.42249298957661785,0.7556483839773135,[0.75880613 0.41656751 0.75880613 ... 0.41656751 0.12554359 0.22868621]
88,0.4300121864228962,0.8837794395467884,[0.1214068  0.22283974 0.40901787 ... 0.75074408 1.37797569 2.52924671]
89,0.3609981856901666,0.8053514293543982,[0.8224923  0.48041076 1.40815658 ... 0.48041076 0.8224923  0.48041076]
90,0.2168264059485293,0.5653768841251721,[0.44064317 0.64819732 0.44064317 ... 1.40264444 0.64819732 0.95351474]
91,0.16366779973858514,0.42522212092735484,[0.99296128 1.37093581 0.7191964  ... 0.99296128 1.89278779 1.37093581]
92,0.07741285327120384,0.38347235069324087,[1.52363636 1.25685674 1.84704246 ... 1.25685674 1.03678864 0.85525314]
93,0.44107454745347296,0.9035474559999421,[0.73877741 1.37131366 0.73877741 ... 4.72479746 1.37131366 2.54542321]
94,0.15097353537269176,0.4518334512058247,[1.84728864 2.50906205 1.84728864 ... 1.36006016 1.84728864 2.50906205]
95,0.32711160010338347,0.6669033344347458,[0.85578062 0.51733133 0.51733133 ... 0.85578062 2.34179991 1.41565072]
96,0.18569075359038123,0.6558029661551374,[0.68897283 0.48566067 0.68897283 ... 0.48566067 0.48566067 0.34234483]
97,0.12319290818428186,0.32631405586252693,[1.01782659 1.3305219  1.01782659 ... 1.01782659 1.01782659 0.77862001]
98,0.13045287264938876,0.30748805317188255,[0.58107039 0.76751917 1.01379401 ... 0.58107039 0.43991448 0.33304872]
99,0.27417332040963593,0.6748573518708252,[0.57787264 0.36902426 0.57787264 ... 0.36902426 0.57787264 0.90491826]
100,0.12621017156512682,0.530664939090963,[0.58950796 0.44900366 0.44900366 ... 1.3341635  0.77397952 1.01617677]
101,0.08214533149699221,0.26040712014164924,[0.56593673 0.46270584 0.378305   ... 0.6921987  0.84663006 0.6921987 ]
102,0.15846193825656663,0.36589703035291976,[1.3666531  0.99645394 0.72653437 ... 0.72653437 0.38623715 0.52973065]
103,0.39869604438694806,0.8319804155794663,[0.44081906 0.24788029 0.13938744 ... 0.7839326  0.44081906 0.24788029]
104,0.12070093350972089,0.3858431644701736,[1.01915996 0.78248274 0.78248274 ... 0.46125341 0.78248274 0.60076853]
105,0.267728242985827,0.7909434268715815,[0.91063887 1.41631066 2.20277869 ... 0.24205227 0.37646231 0.58550936]
106,0.38016925838143034,0.7524776458873834,[0.8030775  0.46009068 0.26359029 ... 0.26359029 0.15101336 0.08651698]
107,0.4369208395486812,0.9126123967342514,[2.5394419  4.69385458 1.37387408 ... 2.5394419  1.37387408 2.5394419 ]
108,0.1397725065104729,0.45083705669792,[0.7535771  0.56319326 1.00831897 ... 0.7535771  0.56319326 0.7535771 ]
109,0.08260787796389535,0.26454448765875704,[0.69093011 0.5644186  0.84579853 ... 1.03537991 1.26745497 1.55154845]
110,0.2514950677327312,0.7018083021892951,[0.39583579 0.60502704 0.25897351 ... 0.60502704 0.39583579 0.60502704]
111,0.37591951652202227,0.8869610221421224,[2.43897137 4.23897895 1.40330523 ... 0.26729355 0.4645613  0.26729355]
112,0.29634256959697625,0.7273179558511088,[0.55206256 0.88479231 0.55206256 ... 1.41805925 3.64250754 2.27272777]
113,0.266189291010018,0.7057768240069863,[0.5873421  0.91199582 0.91199582 ... 5.30151144 3.41427099 2.19885339]
114,0.12032348187923547,0.4124325184813843,[1.01935955 0.78307025 0.78307025 ... 1.3269485  1.01935955 1.3269485 ]
115,0.05567388787359506,0.267656651865145,[0.77677168 0.67159322 0.77677168 ... 0.89842219 1.03912443 1.20186211]
116,0.059991264793639365,0.2060651323101097,[0.88925787 1.03924535 1.2145306  ... 1.2145306  1.03924535 0.88925787]
117,0.11601405948128041,0.21491415754064425,[0.47210331 0.36499771 0.28219104 ... 1.02159268 1.32137073 1.02159268]
118,0.07345221750109221,0.2219517518677097,[0.59616691 0.71713343 0.86264494 ... 0.86264494 1.03768176 0.86264494]
119,0.04861815662827462,0.16989780097981438,[1.17839185 1.03799944 1.03799944 ... 0.62492322 0.80540049 0.70944589]
120,0.3450913561839739,0.7479388274709471,[0.29534407 0.49757692 0.49757692 ... 0.29534407 0.49757692 0.83828595]
121,0.10653403839988196,0.22293955477762983,[0.80500992 0.63150293 0.80500992 ... 1.30813616 2.1257132  1.66754979]
122,0.1502853324230019,0.6210022465888895,[1.35942763 1.00178029 0.73822521 ... 0.54400796 0.29541874 0.4008867 ]
123,0.3113425206468252,0.7503634579671085,[0.53497963 0.32866708 0.20191805 ... 0.20191805 0.32866708 0.20191805]
124,0.37500774186715213,0.8310092928905077,[0.26809305 0.15439386 0.46552295 ... 1.40362845 2.43729276 4.23217125]
125,0.34161673765333167,0.8385928753654224,[0.50136488 0.29864286 0.29864286 ... 0.8416968  0.50136488 0.8416968 ]
126,0.3604448987480737,0.7865646936199877,[1.40831845 2.40977979 1.40831845 ... 0.28110683 0.28110683 0.48100311]
127,0.25017404237851437,0.6329519866875324,[0.60663384 0.92590379 0.92590379 ... 0.17061175 0.17061175 0.26040431]
128,0.3928080387386259,0.854856873730319,[1.39669308 0.79005714 0.79005714 ... 0.44690584 1.39669308 0.79005714]
129,0.30966534082110875,0.6292630620051357,[0.87237877 0.53687513 0.53687513 ... 1.41754512 0.53687513 0.87237877]
130,0.36019227944623156,0.7407876396738556,[0.16446016 0.28133671 0.09613798 ... 0.16446016 0.16446016 0.09613798]
131,0.040792722933126746,0.17200895173112904,[0.93396576 0.84297678 0.84297678 ... 0.93396576 0.84297678 0.93396576]
132,0.4352987254998063,0.8765639074462392,[0.40374166 0.74504103 0.21878973 ... 0.40374166 0.74504103 1.37485473]
133,0.23926226849416032,0.6728606472994064,[3.20855222 2.12731989 1.41044608 ... 0.93514763 0.41108114 0.62001738]
134,0.3008978098719889,0.68678850966128,[0.21089051 0.33959398 0.33959398 ... 0.21089051 0.33959398 0.21089051]
135,0.2539669193816465,0.6440319321124723,[3.32115994 2.16706298 5.08988593 ... 0.60202809 0.39282444 0.60202809]
136,0.37608514107594504,0.9164385115306571,[0.15368296 0.26714851 0.08840945 ... 0.26714851 0.26714851 0.15368296]
137,0.12262571502166819,0.44371681037466554,[1.01813244 1.32982421 0.77949676 ... 1.01813244 1.01813244 0.77949676]
138,0.3464375074586873,0.6970345385529421,[1.4119829  0.83696071 0.49611311 ... 0.83696071 0.83696071 1.4119829 ]
139,0.13628172233915514,0.4194292064724455,[0.75876077 1.01040698 0.56978813 ... 0.75876077 1.01040698 0.75876077]
140,0.06248824098922234,0.2427166421125077,[1.03915771 0.88411661 0.88411661 ... 1.03915771 0.75220745 0.88411661]
141,0.06121872451168553,0.2831502172715689,[0.88671708 1.0392156  1.0392156  ... 0.88671708 0.88671708 0.75659678]
142,0.3156419162389399,0.5340484102230928,[2.31677453 3.78775884 2.31677453 ... 0.19833119 0.12130884 0.19833119]
143,0.07355791861657701,0.1706421785429166,[1.24847152 1.03766013 0.86244543 ... 1.03766013 0.86244543 0.7168167 ]
144,0.04177172489129022,0.18326738134662512,[1.15092747 1.03533545 0.93135278 ... 0.75366869 0.83781348 0.93135278]
145,0.3577295720764515,0.802409317646541,[0.82576134 0.48391503 0.82576134 ... 0.48391503 0.82576134 1.40909404]
146,0.31729316057445556,0.6218028699465386,[1.41688493 0.8651686  0.52828334 ... 0.8651686  0.8651686  1.41688493]
147,0.061824968904359734,0.37862184336791843,[0.75449093 0.88547186 0.75449093 ... 0.64288498 0.75449093 0.88547186]
148,0.30568185802003744,0.7095446248599452,[0.87611463 1.41778468 2.29434979 ... 0.87611463 0.87611463 0.54139168]
149,0.06632037422831971,0.34043273918395367,[0.73940646 0.87642268 1.03882878 ... 1.03882878 1.45950203 1.23132965]
150,0.31285405493617846,0.5745365958857208,[3.76680843 2.31056314 2.31056314 ... 0.86937362 2.31056314 1.41730118]
151,0.23686282418590465,0.5921793004820021,[0.27530647 0.41414071 0.62298763 ... 0.12166157 0.27530647 0.18301425]
152,0.1245846408059259,0.4402847775399857,[1.01707034 0.77647467 1.33221611 ... 1.33221611 1.33221611 1.01707034]
153,0.33103580951961986,0.8042068705198067,[1.41503791 2.35016806 3.90328052 ... 0.51298703 0.51298703 0.30886987]
154,0.3554567890324285,0.7436376346109486,[0.09855819 0.16779565 0.28567266 ... 0.82802725 2.40005167 1.40971919]
155,0.08391899853045559,0.37010593040441764,[0.84345187 1.03498553 0.68736329 ... 0.68736329 0.84345187 0.68736329]
156,0.08853604348281752,0.425470355491817,[0.54566683 0.675128   0.44103087 ... 0.675128   1.0334828  0.83530424]
157,0.06304187168019926,0.23165769198259603,[1.22286539 1.43909632 1.43909632 ... 0.75031743 0.63757874 0.54177957]
158,0.3735192119205374,0.7615005904660098,[2.43454119 1.40414866 1.40414866 ... 0.80985833 0.26940211 0.46709479]
159,0.08863553108071709,0.29787926631788497,[2.42340928 1.95835892 1.95835892 ... 0.67486967 0.54536271 0.44070803]
160,0.10772760891189437,0.25360402917450775,[1.0256353  0.80307185 1.0256353  ... 0.4923538  0.6288048  0.4923538 ]
161,0.12653585142930535,0.530224644005934,[0.58885325 0.44829565 0.58885325 ... 1.75298133 1.01599643 1.33454965]
162,0.33070361070459453,0.7410800933755484,[0.30919546 0.51335407 0.85231652 ... 0.51335407 0.51335407 0.30919546]
163,0.41422978435587243,0.8538796577057176,[1.38661052 0.76759828 2.50481115 ... 0.42492619 0.76759828 0.42492619]
164,0.2046929223979005,0.4102301535423351,[0.31541686 0.45758765 0.45758765 ... 1.39714815 0.66384041 0.96305939]
165,0.054230454655379456,0.2027622096592061,[1.038997   0.90157381 1.038997   ... 1.37987679 1.038997   1.19736705]
166,0.3885284815170118,0.8066192497750617,[2.46165392 1.39848053 2.46165392 ... 1.39848053 2.46165392 4.33308859]
167,0.16265017620273536,0.5044509778855029,[0.7206246  0.99364999 0.52261845 ... 1.37011739 1.37011739 0.99364999]
168,0.20880959866935,0.6682002789122286,[0.30992471 0.45175792 0.45175792 ... 0.95985343 0.45175792 0.65849935]
169,0.1966744316161564,0.45397751660477936,[0.22713702 0.32645235 0.46919316 ... 0.96920452 0.96920452 0.67434719]
170,0.18614863530876047,0.4517751247090226,[0.97706142 0.6883575  0.48496034 ... 0.6883575  0.48496034 0.34166336]
171,0.3393676916179269,0.749490246492554,[0.30079363 0.50382422 0.30079363 ... 0.84389698 1.41351308 0.84389698]
172,0.27678090478718476,0.7162537126230367,[1.41729663 0.90258669 0.57480044 ... 2.22552555 2.22552555 3.49465587]
173,0.11261373612948089,0.3510384235983496,[1.31678193 1.02329313 1.31678193 ... 0.61797721 0.48024036 0.37320277]
174,0.10617204747652831,0.2842119849365436,[1.66592001 1.30760263 1.02635458 ... 1.02635458 1.02635458 1.30760263]
175,0.42462661694356985,0.9315628228516333,[0.41441982 0.7565244  1.38103714 ... 0.41441982 0.7565244  0.41441982]
176,0.256960931151358,0.6527227720069,[0.25314155 0.1646441  0.1646441  ... 0.92005813 2.17495271 1.41459638]
177,0.07171979310681642,0.2493300347109401,[0.60261996 0.72237712 0.72237712 ... 0.86593331 1.24430081 1.03801808]
178,0.12315483010789097,0.2875018123470196,[0.45573244 0.59570899 0.77867882 ... 1.01784717 0.59570899 0.77867882]
179,0.08871695702689208,0.33038887320118343,[1.03342047 0.8349885  0.8349885  ... 0.6746584  0.6746584  0.54511404]
180,0.04274135424671288,0.17338675247197927,[0.83285195 0.92881639 0.74680246 ... 0.92881639 1.03583823 0.92881639]
181,0.43661253352255536,0.8272652411140741,[2.53899348 1.3740613  2.53899348 ... 0.74361926 1.3740613  0.74361926]
182,0.2828563351816554,0.678791973895068,[0.22730791 0.14383671 0.22730791 ... 1.417731   0.89711685 0.56768079]
183,0.25079710518827436,0.5715283986616033,[0.25972842 0.39669021 0.60587563 ... 0.92537016 0.92537016 0.60587563]
184,0.43309587562071206,0.897984183514507,[0.22047133 0.40593704 0.40593704 ... 0.40593704 0.74742092 1.37616915]
185,0.3527300337192347,0.8503596416486502,[2.39466797 1.41044021 4.06570563 ... 1.41044021 2.39466797 1.41044021]
186,0.2028442009414294,0.6618958927457698,[0.66625054 0.964488   0.66625054 ... 0.4602336  0.4602336  0.66625054]
187,0.07000255791830245,0.29411884352974305,[0.7276762  0.60917548 0.60917548 ... 0.86922844 0.7276762  0.86922844]
188,0.32605695904851395,0.7815508645593002,[1.41580384 2.33953416 1.41580384 ... 3.86594521 3.86594521 2.33953416]
189,0.1377501357301495,0.519406289541352,[1.79745926 1.34706945 1.00953393 ... 0.75657477 0.75657477 0.56699964]
190,0.07816382955130996,0.26562792642250693,[2.25159647 1.85468782 1.85468782 ... 1.2584366  1.52774574 1.85468782]
191,0.21658964666456648,0.4660387311523062,[0.95370371 1.40254608 1.40254608 ... 0.95370371 0.95370371 0.64849973]
192,0.3612383516177139,0.8463552515241396,[0.48015375 0.28038573 0.48015375 ... 0.82225162 0.28038573 0.48015375]
193,0.2621135040883006,0.5327649961854553,[0.38305738 0.24777038 0.16026361 ... 0.9155725  2.18837452 1.41549127]
194,0.09150799574153978,0.2613702742244218,[0.8301492  1.03242769 0.8301492  ... 0.43156448 0.66750214 0.53672173]
195,0.3443070736388987,0.8519177471667417,[0.83905708 0.49843071 0.49843071 ... 1.41246671 0.83905708 0.49843071]
196,0.2387744757041218,0.4814765833124358,[0.93555628 0.6206204  1.4103074  ... 0.93555628 0.93555628 1.4103074 ]
197,0.3610191512843669,0.8368648764477153,[0.16388373 0.2805848  0.48038832 ... 0.09572107 0.2805848  0.16388373]
198,0.1942647446725323,0.5304292994045493,[0.67753222 0.97102472 0.97102472 ... 0.67753222 0.97102472 1.39165192]
199,0.3966140651870027,0.7708167445679255,[0.44296733 0.78610245 1.39503981 ... 1.39503981 0.44296733 0.78610245]
