,GQQ,LDA
140,0.6415891135494081,0.7620915116401242
141,0.5032333735784476,0.8562312990103843
142,0.5748634367841491,0.8445196444438187
143,0.6064196879920615,0.7882208681504602
144,0.6526915793827363,0.9089806324063361
145,0.4978903366866738,0.825876716186698
146,0.6054444810801447,0.8143930338899958
147,0.610424314961338,0.8421624292558808
148,0.6488479067907411,0.8785504319982591
149,0.26157878389129885,0.5568992100631646
150,0.450289305247105,0.7654952813375118
151,0.5960083189564233,0.8853758092818885
152,0.5284293441138949,0.8885033209539775
153,0.5694787300352597,0.7767948589712421
154,0.6820056305950182,0.7772671470044762
155,0.5864393530298282,0.7287523519327876
156,0.48026862868867215,0.6047439038855159
157,0.5947810221194696,0.854088725923532
158,0.3023833217602191,0.7523224332795935
159,0.7273401279689407,0.8898949559372565
160,0.5875658625066248,0.8436265732858628
161,0.5314862597419631,0.9417942811922563
162,0.16069184871289366,0.8084857291634726
163,0.6643006064489104,0.8406111572784638
164,0.08307880222637631,0.22658269026054867
165,0.41169390789466664,0.721091314862291
166,0.463006604445095,0.7318615787877103
167,0.6920354468552894,0.7913440412043052
168,0.43135520616513845,0.6461421054970575
169,0.5529550127266403,0.6986233950919262
170,0.3590987187473137,0.613114956109034
171,0.22447107285015977,0.8334564304086837
172,0.6057900998090815,0.629982402960123
173,0.508832851611831,0.6935537805680106
174,0.2752276688455926,0.8470064865216549
175,0.5088424831435734,0.7004688315206847
176,0.06763556711559049,0.46163640643124026
177,0.30477891207183005,0.8870363268277015
178,0.3979065746688404,0.748502798026829
179,0.11650697551016531,0.43268597057390334
180,0.08970028431058474,0.5924882522059041
181,0.6006838679838019,0.8814903367583493
182,0.5978030210076374,0.6834037031971258
183,0.5177279074805559,0.7679160628872832
184,0.6069249179303108,0.7398154536151618
185,0.4204635292844928,0.6543651477660016
186,0.51852167348311,0.811590907228423
187,0.28027707445703165,0.7835691049714679
188,0.5759090810219536,0.8511948306814359
189,0.6248372310569181,0.8636255814567725
190,0.6311437335065049,0.821323827738123
191,0.6075884618220075,0.8135531046539891
192,0.616892048968896,0.8417387670335525
193,0.37920644774323686,0.8189814875852778
194,0.3971128847188008,0.8451438021074988
195,0.6064791996622663,0.6993994502688443
196,0.6602844950758938,0.8033998797165177
197,0.6537980019202725,0.8175109473629834
198,0.49435213897644603,0.8854773601913624
199,0.5537598128473165,0.7767661390598818
200,0.6247010388365721,0.821318930622908
201,0.5540614193452955,0.7492288726511728
202,0.35796502491169346,0.8742449456666922
203,0.2896020216931138,0.595051451266251
204,0.5178384876709015,0.653561650668158
205,0.18029660910989098,0.6507559907867552
206,0.5031552281878778,0.7976566395873788
207,0.5597213687716329,0.7994746932123037
208,0.48641986368157397,0.9166510786918219
209,0.2683339441420354,0.7940825353023425
210,0.48940644120498167,0.4164183921001967
211,0.5575185304719381,0.8464203670830128
212,0.5953555177993368,0.7890236948610031
213,0.6740777176820103,0.76880481962696
214,0.2481476930902291,0.718871561361336
215,0.4578301619385199,0.7974654643600603
216,0.3368691690720751,0.8063945989312324
217,0.5347051994375411,0.7772037623821189
218,0.5287145493518326,0.8148294246033536
219,0.6999692046932975,0.7805077475514248
220,0.6547970133240051,0.8670221256104873
221,0.48062891035064914,0.6605390280745815
222,0.5861759607114325,0.8735352029121615
223,0.6380283275183951,0.8323443943720285
224,0.6387637308072017,0.7863941158459444
225,0.07784272289169958,0.7636469968673093
226,0.5642129173425524,0.7376266220163178
227,0.11712778053382011,0.31312087399616906
228,0.3548613763768024,0.7653793209486702
229,0.6305770081290853,0.6178178345673998
230,0.10515620723623509,0.6858969731929503
231,0.46090689843923205,0.9253577864946697
232,0.24740215432551205,0.7144447567038196
233,0.2584560900323899,0.5684919973237201
234,0.5875898426312187,0.8194128584444923
235,0.21907636391726226,0.6400014091533353
236,0.21473001601918484,0.8130736375567119
237,0.1506730321750449,0.5538611741438509
238,0.335686066100659,0.7507486860924999
239,0.5253932010449571,0.7428948323011316
240,0.35081607639762347,0.738006456077587
241,0.4817485517001642,0.8269726369717415
242,0.2546852505945293,0.6856744712336961
243,0.5749562560169326,0.7013323574413199
244,0.4675458367547731,0.7871181333203474
245,0.23575892391144193,0.6592775207160252
246,0.30062047384075075,0.8015617428410786
247,0.08280546169014069,0.38215536522643373
248,0.2525782251621407,0.7186348528907334
249,0.5975221395058428,0.6791007634441368
250,0.36877633312988256,0.7146371627990624
251,0.6307600693503337,0.7388054268766174
252,0.753750594224111,0.9045064674828652
253,0.5734497672470362,0.7160876285162107
254,0.26988357782815753,0.6826469338947836
255,0.20404179863457672,0.6116422266019621
256,0.5770015332440492,0.8755774645381229
257,0.5832676398224477,0.8411020447220159
258,0.6533862237335207,0.8537621532408548
259,0.5716057203538442,0.8217980920418393
260,0.3075027168779445,0.6991362558125992
261,0.7028759449894774,0.7184582952168186
262,0.5514863054087054,0.8446572319596776
263,0.6308617242798509,0.8398490682781528
264,0.3922987630644591,0.9120018624787231
265,0.5836404900663525,0.8641065954199384
266,0.5261240708012425,0.5932079363310551
267,0.6749263649923605,0.807346999923634
268,0.3163930445932238,0.8380839456625684
269,0.5616069910131887,0.8643682664338865
270,0.3319181007700984,0.6692483682827455
271,0.28938877134242513,0.691036204214068
272,0.29609634106280136,0.6191079990104943
273,0.5316353521762547,0.7516161884819896
274,0.4799501313003526,0.7326122305474742
275,0.5689846192305693,0.642979292892302
276,0.45171184233377204,0.8110994986248969
277,0.542315619921462,0.7658992441910192
278,0.6104723752897887,0.9214365338417859
279,0.3292007965894994,0.6221287534907569
280,0.32829458312519033,0.5359105761460455
281,0.3625005127604336,0.6954085271847515
282,0.536032628105063,0.7644870899482676
283,0.5049916116554631,0.7541661730251542
284,0.6080666783858717,0.8515179554947285
285,0.15809604573610636,0.8279058734589325
286,0.11730172721530652,0.5821107805540194
287,0.6228391825885069,0.8307112539491741
288,0.5750785118125865,0.8240926503988764
289,0.5878648652269705,0.8481390534865129
290,0.41594061117547243,0.8159715492895508
291,0.20120680081956643,0.7420865058030243
292,0.6652089008429172,0.9000113337599271
293,0.3671238242929995,0.6070244227767588
294,0.24884341496019813,0.6666427734713062
295,0.22600436330985285,0.76038373073963
296,0.5204101990815373,0.6991870883360101
297,0.1411744073080986,0.8772081960524021
298,0.6224326945817628,0.8322758493608161
299,0.46870724898273963,0.8795115246123435
300,0.17846431548366093,0.48958819204776943
301,0.5614786646362268,0.9762661427555926
302,0.46506072592203795,0.7658799995755041
303,0.5091970611392636,0.7085803166389981
304,0.6984113109808652,0.8362430226462311
305,0.13597184175750765,0.5287667105706216
306,0.2960961108680419,0.7515325095577429
307,0.6787401460007139,0.8781294756132438
308,0.09623848032033222,0.447403275847189
309,0.41805350330867874,0.8283611892907661
310,0.2658675310533841,0.6684481110535457
311,0.20234529973703685,0.505878309715579
312,0.38323271519464897,0.6775252404893416
313,0.4270096527543976,0.8466196426998646
314,0.6346831333034335,0.8987266588070028
315,0.53868306114793,0.7097910124445211
316,0.2537101177441764,0.5823960458865618
317,0.3302895001479572,0.6752805425403232
318,0.5134224381330905,0.582773414640644
319,0.4342138256585355,0.7071118946743694
320,0.5301719490144092,0.5783712890562508
321,0.664998355616061,0.8930830727562736
322,0.26819351459316976,0.6665857634823921
323,0.3982706644355376,0.8308216490482541
324,0.6885804637474606,0.6619527585597611
325,0.5114456807022547,0.7320515941388432
326,0.1648953513660767,0.6347552850563288
327,0.1255321925878431,0.7734939339789301
328,0.6550349531216323,0.7150939763109838
329,0.6502538246247941,0.8358918710248525
330,0.5459161809219075,0.8867832576880966
331,0.124294058999188,0.7168546854931603
332,0.19651397456577235,0.43995383941637306
333,0.5421998698162724,0.831183856618851
334,0.6684751874236434,0.9234077815719595
335,0.3467012760569992,0.6779483756749042
336,0.4667139021041411,0.827007924671927
337,0.2992150271582774,0.829153720582747
338,0.5147925489984795,0.702223772788791
339,0.5444088984806552,0.7325809483701702
340,0.6820670928205537,0.8820619527136371
341,0.17945245543778054,0.5019718729877368
342,0.4476899347526927,0.7228771873691456
343,0.6677537858088737,0.8040895175284642
344,0.4552385327616436,0.8563636953816928
345,0.577861513403096,0.7380942998010752
346,0.14708927775770142,0.7615106334104615
347,0.5911256174621984,0.5797552140615844
348,0.13059526060586168,0.7044487057061406
349,0.572099549472185,0.3807147475109095
350,0.5583362237977688,0.7747716917061008
351,0.16841349368238856,0.5634275524460144
352,0.5304898869442589,0.7613270408640583
353,0.5184561512463295,0.7473460633428539
354,0.10036660037745948,0.6775629536891817
355,0.285084774914534,0.5725918718208332
356,0.44961889850696024,0.5624877263592067
357,0.45166534191385677,0.6981507177903344
358,0.5168485385098843,0.6853553643556812
359,0.46956043768736144,0.630810096179899
360,0.4520944280830196,0.6968911239493382
361,0.12052169277055125,0.5731665795245172
362,0.11576767741262461,0.48377979555783057
363,0.624380543876515,0.30069174584861597
364,0.4405140028264364,0.7023323907397288
365,0.4273859327692102,0.9327977227871591
366,0.5862030867568906,0.8453452842975986
367,0.2718217726188864,0.6535124310546684
368,0.6936992860072269,0.8672438238160937
369,0.5035282171851891,0.6467207132708629
370,0.6819730140431242,0.9373761681435148
371,0.3196177325273357,0.5786904074869743
372,0.45150383977198694,0.8318693561525795
373,0.6179329655291063,0.9489299717450981
374,0.599936557295027,0.8172350653565584
375,0.5253830783365623,0.7393481830293193
376,0.5053318027187605,0.7204970078629094
377,0.19420659543639351,0.6646245397195458
378,0.2640770742906864,0.871371977154921
379,0.14713297987908291,0.5586784988667052
380,0.6082605092547401,0.8413870810438091
381,0.6008301338134017,0.8038688100047453
382,0.41968577027253595,0.9381409746298944
383,0.661641792714,0.847102550320089
384,0.17746295273468682,0.6128877355149147
385,0.6035770472439124,0.6733324445531854
386,0.5739678770877967,0.7570854421783386
387,0.4078296640000606,0.7411969044743105
388,0.3441278026868667,0.8530582483138637
389,0.12312031842212567,0.50556791193952
390,0.683336427597986,0.7330609480133173
391,0.5729980856907361,0.667354185043986
392,0.45058267564987764,0.8355813284678584
393,0.09701966531637207,0.24243117496087815
394,0.3740483673377989,0.7233862198662651
395,0.5372639367649715,0.7792812148576468
396,0.5888415263433313,0.7571825502703554
397,0.16008576948119013,0.4090779788829677
398,0.343167382830481,0.7994660755046691
399,0.16895390329846738,0.45498703493185066
400,0.19941387270265387,0.697037630396662
401,0.6245479725639087,0.4066156646149973
402,0.08389612673536007,0.5143807270503111
403,0.4865014698156336,0.7727888502550665
404,0.3838326316698676,0.7739831438491859
405,0.2181965672242776,0.8219100931977482
406,0.6876344391003227,0.8529766571346612
407,0.4616814657775671,0.6281012375342397
408,0.16420374893022294,0.6544502503723538
409,0.2301699076075553,0.7587170329569819
410,0.523374632570649,0.644462386808286
411,0.16867711845110167,0.563880451009208
412,0.17773277510016872,0.9024811428375659
413,0.6952800544337165,0.9102024729779256
414,0.2664229626802884,0.7519878543715356
415,0.4808385835942951,0.6253467883004874
416,0.5941821280518089,0.9088554125802878
417,0.3322474098707522,0.6170251235454911
418,0.37155324426400416,0.7780593338562363
419,0.7112833712731412,0.7834701952347448
420,0.5939348585859419,0.820033665748371
421,0.45630640037575476,0.7042343620450908
422,0.5980319489224674,0.8131122458882429
423,0.5863981618644981,0.7542895516893872
424,0.6327490508320405,0.8665106029505617
425,0.1275723116786347,0.6244709274562583
426,0.23922285573872415,0.6551962843285176
427,0.6125351798630727,0.7341697758223015
428,0.559905745677395,0.6552704300197809
429,0.29586870916358365,0.6541663498520511
430,0.5535035996429046,0.7706168105380123
431,0.5458537591669836,0.8498423770308736
432,0.6079569435462978,0.4738868639014799
433,0.5038457327865369,0.8878681134701911
434,0.21138872719604984,0.49564295412439346
435,0.46113614216952237,0.8029212905998324
436,0.2852851095749618,0.30092735693971495
437,0.5758056713959918,0.815343174176594
438,0.29363781846979464,0.6843502069938846
439,0.5696504375738725,0.5720040687406022
440,0.4339847816632285,0.7527334286376097
441,0.545319915310541,0.7321183604698578
442,0.1866243251825962,0.7179263263052768
443,0.2425784108598129,0.5995382015057754
444,0.2940593191657038,0.8320151000713607
445,0.23766032516178137,0.7486731961584516
446,0.49565686574222023,0.9044822024665535
447,0.4655641723917514,0.7955978189536811
448,0.4504541154944338,0.7589417389047017
449,0.6025710169664961,0.6714264943372268
450,0.5097061405669903,0.794792479617175
451,0.5354045681738806,0.6640728317395954
452,0.6209051668840995,0.7208397347302251
453,0.5268295090025432,0.7489664068862233
454,0.6761855583818039,0.8439637265592156
455,0.34593109569210767,0.6900934208885745
456,0.23902936633576743,0.7908381620817403
457,0.4346591008942722,0.8174326342277473
458,0.11857962320500348,0.36714169415320125
459,0.6392907636591202,0.7671339385938809
460,0.44007619985815427,0.7802619369373215
461,0.17956978494585074,0.6817625343465784
462,0.4737485968101294,0.6366360303810197
463,0.4819366385196274,0.7372883415549686
464,0.3832405336251572,0.7064498173406665
465,0.3203849731727082,0.5791277780754908
466,0.47299744965270485,0.6052701670871989
467,0.6114309834918306,0.7186757153791589
468,0.4190936803794957,0.8404133435591226
469,0.6896066912068376,0.8816015434050066
470,0.10194194309492144,0.4894124575185188
471,0.7743398718103183,0.8632770017799765
472,0.21027668821539225,0.9112057384669241
473,0.33439365662236,0.7933855641691796
474,0.20434864173274836,0.7743453783262301
475,0.10760917309498597,0.32309047734695717
476,0.5913787727184654,0.7822957074682152
477,0.3916655286616195,0.7403750522137192
478,0.650938869058887,0.8217646860386549
479,0.5170970858874671,0.5661805009459092
480,0.5139148657997645,0.9067480143634266
481,0.2302331116386409,0.6786927614793351
482,0.617369207049529,0.3587166222305842
483,0.6013766382420146,0.8442569820732512
484,0.6988779451323259,0.775921274234646
485,0.3551569267522825,0.745888433354711
486,0.5233246270134355,0.7099870406753601
487,0.11784357635917742,0.3697547515268175
488,0.12210345369895781,0.6095634304550643
489,0.4476586769610402,0.6885152804928839
490,0.6424211735841496,0.7178444090143816
491,0.24408526676566455,0.6528446846946109
492,0.6955705336717843,0.8704139332192166
493,0.6667887701343861,0.9039051229534961
494,0.4566093371313801,0.6927168109029965
495,0.6780823266399116,0.917915177730391
496,0.23390716241613518,0.6902036969624117
497,0.22257000245917113,0.5851809236576709
498,0.4907260129386858,0.8478944942589326
499,0.6217531633146189,0.7817193092768471
500,0.5516762042009516,0.7592064680887629
501,0.5580021981384448,0.7635198354901281
502,0.18569601196522745,0.5745038484126559
503,0.17948952323474054,0.603521254735632
504,0.4389683502431614,0.6667910646987557
505,0.6803410022619847,0.8468911099049111
506,0.6544686424436627,0.6626643586887002
507,0.12084024799672022,0.7402265912622685
508,0.20227914745187225,0.7097066319961519
509,0.08928770401379982,0.22499656720513414
510,0.5247337791805697,0.620795736050817
511,0.06811135953573133,0.17017587747140264
512,0.3190773315667885,0.717599267474633
513,0.6728651045763551,0.7008019851108694
514,0.4342272203617864,0.7709359623539886
515,0.29994320581495915,0.6927974290692696
516,0.2717233022569292,0.8728003441632357
517,0.10003676784470739,0.5241941729090017
518,0.4682309513654488,0.6913472959058493
519,0.30961260518478817,0.7378887340257925
520,0.6437068667869046,0.9026441266662597
521,0.6846795231757532,0.9259598724571985
522,0.36555086610531284,0.6665234169230357
523,0.182091319607519,0.7096597592227034
524,0.3652734909465881,0.6315258905553026
525,0.16738192631780258,0.6643391987216586
526,0.6466933520543773,0.8877185275843619
527,0.07841853299492807,0.5171090805080556
528,0.3106333959002012,0.47657212436578306
529,0.45360801045058585,0.3152588292257057
530,0.10782517100276956,0.35651930813683996
531,0.24723367559979026,0.5353947768265961
532,0.6118013874889696,0.8583815812136071
533,0.3028112713311387,0.7203013077734308
534,0.7316622869005442,0.7057935858810064
535,0.14623282437963903,0.5036643224998802
536,0.5361312059057064,0.8933023853149072
537,0.1672124361677113,0.43454343554173225
538,0.5955172123974704,0.755654209874308
539,0.6475891298109093,0.6241487357085144
540,0.3259237701380371,0.7790812557184787
541,0.5557999634626236,0.7979352989154646
542,0.31784958680065967,0.7014304988563518
543,0.6035874218546946,0.7667608003281482
544,0.10596332682806431,0.6683722262364835
545,0.5088230587045198,0.7377144857808327
546,0.6426003526094233,0.7211172954222381
547,0.4590384845027181,0.6941722467498604
548,0.5310506996672193,0.6969415024476807
549,0.46338305371546473,0.8251603720285806
550,0.5493165847352541,0.5457388811493399
551,0.6504697180477097,0.8753158839896474
552,0.4134718427393247,0.48390149060562865
553,0.30266164568060816,0.7395995640583249
554,0.21017441700887385,0.46945295325849495
555,0.20368962367723875,0.6553869273089981
556,0.5337783256975166,0.7672896523577497
557,0.58602107421301,0.9134307857721429
558,0.5187862725989925,0.7109612219612977
559,0.5874025807300779,0.35621074990612156
560,0.3268908295891728,0.7370622362394921
561,0.6558111424185621,0.6611575331424084
562,0.578394123586522,0.8705816038296349
563,0.628904131660742,0.5692444497022097
564,0.4636120649092387,0.6205389147721202
565,0.7143419915022438,0.9273834298834505
566,0.20325468732144114,0.5308497558202576
567,0.44688050491172704,0.8140690225977091
568,0.2810605420809418,0.8018864199253614
569,0.5982814898931506,0.2680034174039942
570,0.20263205380323468,0.7568405450884477
571,0.26756678142547263,0.5255155312271599
572,0.4228809445941719,0.8626608761793423
573,0.5297523064064716,0.6762702004280722
574,0.22534339081545984,0.5032524622469958
575,0.4774228408105098,0.7822281996436056
576,0.46974640959902125,0.7917122257962372
577,0.5135130195174508,0.8134819585182945
578,0.07819839113496208,0.3542228042898144
579,0.13288264874056577,0.6010123882072875
580,0.5530122938749233,0.8057726143218563
581,0.4649631161187484,0.7480804318877708
582,0.4085908778244035,0.627000336093888
583,0.55450124873901,0.807462730291217
584,0.3011041737470451,0.5869731813599571
585,0.5790484396717195,0.7281686890030685
586,0.24202071340815956,0.7744128228222219
587,0.41644941200092056,0.693030889798941
588,0.6004363517708549,0.8015780143904361
589,0.5987247917895633,0.7727130730863604
590,0.3954017465021148,0.7594607325461906
591,0.7034041604221357,0.6523124095022184
592,0.5038156803401754,0.8608445658562531
593,0.11610106931405306,0.6640445105995637
594,0.5963216927157149,0.7304282146276899
595,0.13288465903427893,0.7589838216718701
596,0.515697373680628,0.8174742615526284
597,0.5700351521458038,0.8530195015881228
598,0.3397361588041137,0.7762078958079801
599,0.2827944072927231,0.6099325369066252
